BBSD,XBOV,IVVB,BOVA,BRAX,SMAL,DIVO,FIND,GOVE,MATB,ISUS,PIBB,BLFT 0 03/01/23 Corp,BLTN 0 01/01/20 Corp,BLTN 10 01/01/23 Govt,BNTNF 10 01/01/27 Corp,BNTNB 6 08/15/24 Govt,BNTNB 6 08/15/26 Govt,BNTNB 6 05/15/35 Govt,BNTNB 6 05/15/45 Govt,BNTNB 6 08/15/50 Govt
0.1686,0.1778,0.1558,0.1865,0.1748,0.1521,0.1542,0.2014,0.1721,0.1888,0.1441,0.1886,0.0856,0.0986,0.0986,0.0986,0.0986,0.096,0.096,0.096,0.096
