BBSD,XBOV,IVVB,BOVA,BRAX,SMAL,DIVO,FIND,GOVE,MATB,ISUS,PIBB,BLFT 0 03/01/23 Corp,BLTN 0 01/01/20 Corp,BLTN 10 01/01/23 Govt,BNTNF 10 01/01/27 Corp,BNTNB 6 08/15/24 Govt,BNTNB 6 08/15/26 Govt,BNTNB 6 05/15/35 Govt,BNTNB 6 05/15/45 Govt,BNTNB 6 08/15/50 Govt
57.17,56.27,83.4,54.7,46.21,64.94,34.87,77.95,23.31,19.67,25.64,111.87,9114.68,839.86,621.87,1039.85,695.59,2208.67,3172.2,1170.81,3362.58
